# AI Version: A1
# Test Type: 1v1
# Time: 20250626_150154
Run Index, Winner,Elapsed time,A Damage,B Damage,A Light Attacks,B Light Attacks,A Heavy Attacks,B Heavy Attacks,A Successful Blocks,B Successful Blocks,A Failed Blocks,B Failed Blocks
0,Base AI,26.57433,168,42.69319,14,3,1,2,0,7,0,0
1,Base AI,24.96106,119,46.42056,13,2,1,5,0,4,0,2
2,Base AI,12.63281,112,47.74649,6,3,1,2,0,1,0,0
3,Base AI,53.31106,140,163.4386,16,5,1,13,8,3,0,0
4,Base AI,50.80335,175,130.3744,21,9,1,6,4,8,0,0
